user,user_id,degree_centrality_values,eigenvector_centrality_values,page_rank_centrality_values
brittanyjackson,1051584242,6.403688524590164e-05,8.226416522715365e-07,1.829542187416317e-05
matthew25,1082433338,4.269125683060109e-05,1.147731892749694e-05,1.1434022381995252e-05
alexander40,1034592099,4.269125683060109e-05,1.0933558203630318e-06,1.1495827492158102e-05
linda90,1075551787,4.269125683060109e-05,1.0933558203630318e-06,1.1495827492158102e-05
vfoley,1091012560,4.269125683060109e-05,1.0327786115513986e-05,1.1690395549062911e-05
harristeresa,1004161042,6.403688524590164e-05,1.0330861206943234e-06,1.683011082861199e-05
garciatyler,1054313927,4.269125683060109e-05,1.147731892749694e-05,1.1434022381995252e-05
stephanie85,1089309928,4.269125683060109e-05,1.0396364629862254e-05,1.1774755006586045e-05
john62,1093486048,4.269125683060109e-05,1.0933558203630318e-06,1.1495827492158102e-05
barberjillian,1012831963,0.00019211065573770491,2.0096148640589304e-05,4.468578885970224e-05
molly30,1052510163,0.00010672814207650273,2.086961162927799e-05,2.5978332778295193e-05
derek47,1043770943,0.00017076502732240437,1.3080026150628436e-06,3.911351047617231e-05
kgraves,1011550560,0.00032018442622950817,0.0004076050495935741,7.074956656274542e-05
jimmylee,1090329229,0.00014941939890710383,8.808553312299858e-07,3.4998333054557985e-05
cwalker,1067807046,0.00019211065573770491,1.0885880069834677e-05,4.4883349654725506e-05
joseph18,1018770995,4.269125683060109e-05,1.0974891202624927e-05,1.1467769969031212e-05
nicolegoodman,1030819178,4.269125683060109e-05,3.262741885358449e-07,1.1794028284223626e-05
xswanson,1029479087,4.269125683060109e-05,7.489032659750639e-07,1.1986535096211725e-05
annmartinez,1038497840,4.269125683060109e-05,3.256123296145726e-07,1.1969181953520125e-05
thomas37,1075881293,4.269125683060109e-05,3.1379949111212077e-07,1.227362970086776e-05
michelleclark,1099262526,4.269125683060109e-05,9.89393690499024e-06,1.1808502593622005e-05
gchandler,1064052782,0.00010672814207650273,1.0143858829520412e-05,2.754578500173478e-05
emily00,1043198068,0.0004269125683060109,3.198042205253873e-05,9.354780944390077e-05
sanchezdavid,1022097021,0.00010672814207650273,2.0898821941008964e-05,2.5411298617640372e-05
tiffanylopez,1058066787,4.269125683060109e-05,2.058659373604461e-05,1.142677393351153e-05
weisssusan,1018818724,6.403688524590164e-05,1.0410427800829507e-05,1.6424892734990042e-05
lewissarah,1007963984,4.269125683060109e-05,9.937118813768562e-06,1.1542814604864102e-05
cervanteswendy,1080693501,4.269125683060109e-05,1.0178212929229507e-05,1.1532233070648341e-05
wonggabriel,1019025035,8.538251366120219e-05,1.0447390376706543e-05,2.169653409060568e-05
westrachael,1054574011,4.269125683060109e-05,1.9744106629813668e-05,1.1567093908771243e-05
dannypope,1096924576,4.269125683060109e-05,1.0171396734456829e-05,1.2117968327954785e-05
dbrown,1019745603,4.269125683060109e-05,9.925502024531803e-06,1.2232633665348077e-05
arthurmcintosh,1051147114,4.269125683060109e-05,9.936596492521125e-06,1.2238757757297944e-05
aweaver,1071742177,6.403688524590164e-05,9.931317130363196e-06,1.7859728611806136e-05
jonesdanny,1046886040,6.403688524590164e-05,1.039300525892118e-05,1.673819798017157e-05
nicholas10,1015757003,4.269125683060109e-05,2.058659373604461e-05,1.142677393351153e-05
qwhitaker,1041072879,6.403688524590164e-05,0.00040326426001545884,1.67692837686633e-05
melissacole,1023300251,4.269125683060109e-05,1.9437060924061654e-05,1.168314710057919e-05
jonathan29,1004162990,6.403688524590164e-05,0.016641146596571278,1.5219180418291443e-05
debra97,1060384106,0.00034153005464480874,0.00041770704627848204,7.48398845470133e-05
dwillis,1063257833,8.538251366120219e-05,1.1930456332801618e-05,2.079051685895903e-05
leslie41,1058797127,0.00012807377049180329,2.0819673480226078e-05,3.175742958983175e-05
shiggins,1053447304,4.269125683060109e-05,1.143428909381029e-05,1.1444888631360471e-05
xharmon,1016850740,6.403688524590164e-05,1.169851924710193e-05,1.6238177496049877e-05
brownjoseph,1076826446,6.403688524590164e-05,1.1184850622306756e-05,1.7058075829640674e-05
preilly,1002519564,6.403688524590164e-05,1.1195607825388737e-05,1.6521018429503376e-05
adamgibson,1014081747,6.403688524590164e-05,2.9789394758036297e-05,1.6314876071675155e-05
garciakenneth,1041842208,4.269125683060109e-05,1.0926034483122278e-05,1.1799341819936493e-05
michellemartinez,1077231783,8.538251366120219e-05,0.0004047407152980015,2.0601834555014117e-05
nward,1067646351,8.538251366120219e-05,0.01665110917391974,2.038578615015357e-05
jamiecallahan,1036844334,6.403688524590164e-05,1.0942874625167555e-05,1.662942383367727e-05
gomeznancy,1050030954,4.269125683060109e-05,2.0516367203527898e-05,1.1546284834128076e-05
james87,1085843966,4.269125683060109e-05,1.0710237295669755e-05,1.1732223174060779e-05
terrellandrew,1093757298,4.269125683060109e-05,2.0516367203527898e-05,1.1546284834128076e-05
gregoryjackson,1045349831,8.538251366120219e-05,1.0962391983115105e-05,2.1492057134806435e-05
chavezbrooke,1006545575,6.403688524590164e-05,1.0715271502522755e-05,1.827348844298615e-05
millspaul,1090080457,6.403688524590164e-05,2.1406030651046962e-05,1.6073749429923863e-05
rrodriguez,1037621486,4.269125683060109e-05,1.0698507872804658e-05,1.1795631028842542e-05
mpatterson,1049419824,6.403688524590164e-05,0.00040381833160787057,1.5767252213156254e-05
chasebrooks,1079945015,6.403688524590164e-05,1.071606773764708e-05,1.7272759610663083e-05
melissaholland,1060949216,4.269125683060109e-05,2.027790001212415e-05,1.1746697483459158e-05
ccarson,1095752491,4.269125683060109e-05,2.027790001212415e-05,1.1746697483459158e-05
clarkeric,1089282732,4.269125683060109e-05,1.2292636331273407e-06,1.1451099957840336e-05
katherinehill,1090952822,4.269125683060109e-05,7.185994546722125e-07,1.2039394928705233e-05
tyler59,1008468950,0.00014941939890710383,0.0004046932162443763,3.327755694489637e-05
james15,1041242174,4.269125683060109e-05,4.86852723962331e-07,1.211072114718048e-05
amy77,1040553934,4.269125683060109e-05,5.35558328472285e-07,1.1807952886421815e-05
tracy38,1024930306,6.403688524590164e-05,3.0707902887701663e-07,1.7177182957482984e-05
shawkins,1005511881,4.269125683060109e-05,2.834332729830395e-07,1.1975621340337106e-05
christopher02,1082299224,8.538251366120219e-05,1.7077519621521292e-06,2.1085775603392183e-05
gentryjesus,1088837733,8.538251366120219e-05,1.2678585888717067e-06,2.0986643769728717e-05
vfuentes,1080541569,0.00010672814207650273,1.2716562699375887e-06,2.6136406543998764e-05
tylerhall,1068420102,6.403688524590164e-05,7.815585347753638e-07,1.718503329200946e-05
melissacook,1052575577,6.403688524590164e-05,1.060391532226313e-05,1.721225905693058e-05
kimberly40,1035184463,4.269125683060109e-05,7.756151646131887e-07,1.1646200613321528e-05
marie00,1001347249,4.269125683060109e-05,1.0090011855502787e-06,1.1615888028663036e-05
thompsonamy,1069654873,4.269125683060109e-05,1.0284756281827335e-05,1.170126179842813e-05
gary39,1000748617,6.403688524590164e-05,7.799376680208592e-07,1.7223027520178086e-05
liashley,1055462017,6.403688524590164e-05,1.0144339026789432e-06,1.7548545132618535e-05
dennisandrew,1051792405,4.269125683060109e-05,7.732514987596572e-07,1.2190457988925784e-05
edwardsluke,1048956267,4.269125683060109e-05,7.455571267694493e-07,1.1790061757663815e-05
vanessa08,1077936664,8.538251366120219e-05,9.976282770253802e-07,2.1583698235310485e-05
daniel09,1021013455,4.269125683060109e-05,7.635681485199077e-07,1.173468936748646e-05
kingvictor,1037831342,4.269125683060109e-05,5.043410292565373e-07,1.2387913088134314e-05
todd46,1083171945,6.403688524590164e-05,9.872387504836588e-06,1.6593983815836782e-05
erikabrown,1007324282,4.269125683060109e-05,9.877160561810643e-06,1.2235210145819498e-05
vmoran,1017309046,0.00010672814207650273,9.909033940694767e-06,2.7422133924669222e-05
natalie72,1057461372,6.403688524590164e-05,1.0345305774991698e-05,1.6910721723699646e-05
fergusonjason,1079092421,8.538251366120219e-05,1.9770874969559634e-05,2.066095339640399e-05
walkermichael,1042826977,4.269125683060109e-05,1.0095678063665983e-05,1.1971970479090528e-05
wsanders,1038388461,4.269125683060109e-05,9.860437071401314e-06,1.2477918334191866e-05
leelauren,1019498853,0.00010672814207650273,8.099870870814596e-07,2.6230982588000742e-05
joseph69,1094048083,4.269125683060109e-05,9.629282998035066e-06,1.2072955798651572e-05
garrisonellen,1054751517,4.269125683060109e-05,5.430716354317039e-08,1.2663856674124568e-05
thomascortez,1029447167,4.269125683060109e-05,9.862984837652701e-06,1.2043226373875797e-05
michaelwhite,1008367574,8.538251366120219e-05,1.920643632847726e-05,2.2236079417689275e-05
megan62,1008527385,6.403688524590164e-05,0.016640530857141605,1.565515716004702e-05
mirandamontes,1015188925,4.269125683060109e-05,1.9177424957953622e-05,1.2042009023330115e-05
andrediaz,1074406422,4.269125683060109e-05,9.615260200634558e-06,1.2650959069544403e-05
kristihansen,1013554482,4.269125683060109e-05,9.837928253172254e-06,1.2099865909295187e-05
linda50,1059890093,0.00010672814207650273,7.807058361257261e-07,2.6053083768403624e-05
bryan44,1084471612,4.269125683060109e-05,9.84346408111686e-06,1.1997805289155961e-05
mccarthycarlos,1062503181,8.538251366120219e-05,5.258678902606102e-07,2.1295071609153857e-05
susanlopez,1081091156,4.269125683060109e-05,5.21443062956766e-07,1.1810926342130416e-05
zmiller,1013852435,4.269125683060109e-05,9.619172613871055e-06,1.2390201710430746e-05
larry53,1017454863,0.00010672814207650273,5.285629771519894e-07,2.809873852209741e-05
herrerastephanie,1094472813,4.269125683060109e-05,3.004635891561389e-07,1.2659518517918435e-05
agibson,1071664856,4.269125683060109e-05,2.776843082311142e-07,1.1715709433674831e-05
tbrown,1022260257,6.403688524590164e-05,9.836566039616512e-06,1.7698944577867033e-05
laura11,1040552440,4.269125683060109e-05,9.608382012064826e-06,1.2513260222525738e-05
hillellen,1092790720,6.403688524590164e-05,0.016640490736074598,1.5655552605577385e-05
carolynmeadows,1052447285,4.269125683060109e-05,9.590249682167199e-06,1.2852659930528142e-05
tcarney,1016014790,0.00017076502732240437,7.784209591687353e-07,4.034029652744352e-05
michael34,1089534544,4.269125683060109e-05,7.483730734121677e-07,1.165173892516147e-05
heatherpotts,1044150915,6.403688524590164e-05,2.6195312822317085e-07,1.7314568985840977e-05
amy95,1049720344,4.269125683060109e-05,4.828691295854892e-07,1.273671380983529e-05
thomasmeadows,1079781369,0.00017076502732240437,1.249518587706595e-06,4.117453451479888e-05
vernon48,1074838741,6.403688524590164e-05,2.33346234113904e-07,1.6626944287227435e-05
duartemitchell,1049974223,6.403688524590164e-05,2.838079633048968e-07,1.731597085942713e-05
longshane,1016748037,6.403688524590164e-05,7.128218832971377e-07,1.710702196017191e-05
tgriffith,1013687137,4.269125683060109e-05,5.142650923106232e-07,1.2359618527171318e-05
imcneil,1012349330,4.269125683060109e-05,2.648174565542047e-07,1.2042464943654728e-05
markrichardson,1054951191,4.269125683060109e-05,2.4505658784786985e-08,1.3379401360440261e-05
iedwards,1079731655,4.269125683060109e-05,2.5233465307818593e-07,1.2164559336701844e-05
suttonamy,1039282197,6.403688524590164e-05,4.797070608525739e-07,1.792080034287065e-05
natalie97,1058735700,4.269125683060109e-05,2.7661286975869796e-07,1.2829647171517662e-05
richardfox,1062951936,4.269125683060109e-05,5.376359696538775e-08,1.3074594985897338e-05
zcalderon,1083722461,4.269125683060109e-05,2.4690243745411434e-07,1.2650976107216696e-05
jasongraham,1029098659,4.269125683060109e-05,9.508692350713921e-06,1.2818644929529789e-05
nicholas41,1003706914,4.269125683060109e-05,2.722968312330933e-07,1.2217315537664135e-05
birdmichele,1006898024,6.403688524590164e-05,0.00040918276858048936,1.529201993412815e-05
carrsean,1033222806,4.269125683060109e-05,9.54940506227677e-06,1.2663039419123358e-05
ryan91,1077997466,0.000469603825136612,0.016907531855261497,8.69138526839267e-05
danielle,1058941056,6.403688524590164e-05,4.856130279043495e-07,1.7940594506471654e-05
dawntaylor,1083732796,6.403688524590164e-05,4.8612478354045876e-05,1.5684053093292974e-05
maria83,1077478170,4.269125683060109e-05,3.533042256517778e-08,1.3454753575671115e-05
baileyreginald,1056955045,0.00021345628415300546,0.0004155222392454108,4.7292927333270205e-05
cheryl49,1057890195,6.403688524590164e-05,1.0266803098706533e-05,1.6289147484406045e-05
brooke56,1052237185,0.0003628756830601093,0.00042701141955444184,7.857625448490572e-05
rhondahall,1029698172,0.0006190232240437159,0.0004225288502270621,0.0001310763838498384
stewartnicole,1036606650,0.00025614754098360657,2.0673618079349668e-05,5.728154141781048e-05
katieking,1065697034,0.00014941939890710383,2.035526219319723e-05,3.4380378413541536e-05
alyssa44,1053128809,0.00014941939890710383,1.0809983229273464e-05,3.465755058371966e-05
fgardner,1070421791,0.00010672814207650273,1.9585419902595994e-05,2.5329771492451318e-05
susanramos,1060988399,6.403688524590164e-05,1.9606255417203336e-05,1.61399388156341e-05
brianmunoz,1045692606,8.538251366120219e-05,1.0280660806639952e-05,2.0964754780231698e-05
hortonangela,1088940658,6.403688524590164e-05,0.01664046083447754,1.539393431649157e-05
floresjacob,1088124302,0.00021345628415300546,1.0771183482981424e-05,4.929024782211933e-05
kevin62,1068118318,6.403688524590164e-05,9.618435074449144e-06,1.7712479171491777e-05
wclarke,1019357745,0.0004055669398907104,4.0954702599063633e-05,8.867369331865162e-05
nicoleoliver,1000568002,4.269125683060109e-05,2.0007104572210195e-05,1.1474207205724503e-05
stefanie61,1030048244,0.00012807377049180329,1.1317716341104443e-05,3.0349955666827378e-05
ecline,1065818338,0.0002774931693989071,1.1824707688459892e-05,6.170794100851629e-05
ryandaniel,1047542532,8.538251366120219e-05,2.004074911259865e-05,2.243977884434886e-05
hancockjesse,1079586452,0.00019211065573770491,0.0004051961525878572,4.551306598051625e-05
kristymalone,1021415771,4.269125683060109e-05,1.051897878394975e-05,1.2083974660739252e-05
kelleytiffany,1057241265,6.403688524590164e-05,1.0511421879878068e-05,1.6659222106305523e-05
rachel92,1001187439,4.269125683060109e-05,2.0007104572210195e-05,1.1474207205724503e-05
caldwellbecky,1050157050,4.269125683060109e-05,1.942694120384826e-05,1.1877188192727444e-05
benjaminellis,1081026130,4.269125683060109e-05,1.0102259705958732e-05,1.185601363633859e-05
levyjohn,1042529624,6.403688524590164e-05,1.0097343034262796e-05,1.7511442061334074e-05
sanchezkimberly,1040748270,6.403688524590164e-05,0.01664082943114531,1.5529274702247647e-05
samantha69,1071573292,4.269125683060109e-05,1.0304219543238324e-05,1.198416732767513e-05
qperez,1041341580,4.269125683060109e-05,1.0085647039364439e-05,1.1938499770241745e-05
nguyenjordan,1002040973,0.000234801912568306,2.1582970143771792e-05,5.196706252896151e-05
gabrieldiaz,1077194335,0.00017076502732240437,2.0205433630729672e-05,3.910198667365322e-05
johnhernandez,1079738859,4.269125683060109e-05,9.996125338366514e-06,1.1825072496017677e-05
agarza,1077567218,4.269125683060109e-05,1.0229526661985302e-05,1.1766008475317997e-05
noahbanks,1023150642,6.403688524590164e-05,1.091985226668127e-05,1.5664443327266957e-05
freemanmichael,1031546269,0.00010672814207650273,1.9286423674937935e-05,2.6661115223772527e-05
ianderson,1071942094,0.00010672814207650273,1.9755595498699603e-05,2.6736942157675918e-05
ahall,1085838971,8.538251366120219e-05,1.0489412919337654e-05,2.0841075841555566e-05
sarah71,1076852260,8.538251366120219e-05,1.071273136235124e-05,2.0893582445230238e-05
karen35,1070273851,8.538251366120219e-05,0.016649949756838565,2.0276517861035433e-05
davidyoder,1078342565,4.269125683060109e-05,1.9274394809947686e-05,1.1619953389079989e-05
lisahancock,1099323442,8.538251366120219e-05,1.0940742261112924e-05,2.2188073883928196e-05
maxwellturner,1046349555,6.403688524590164e-05,1.933171150874295e-05,1.7780552633302356e-05
robertsonwilliam,1053221324,4.269125683060109e-05,1.0203343293782267e-05,1.189635658724189e-05
albert26,1039335469,4.269125683060109e-05,1.0182986887733711e-05,1.1593975719397657e-05
moorebethany,1065433285,4.269125683060109e-05,1.0229526661985302e-05,1.1766008475317997e-05
jennifernichols,1098056403,4.269125683060109e-05,1.0438492900536712e-05,1.158296946044761e-05
kramerjessica,1027042253,4.269125683060109e-05,9.98508026430344e-06,1.1963265953150094e-05
kellymorgan,1038584044,4.269125683060109e-05,1.0438492900536712e-05,1.158296946044761e-05
espence,1070972149,4.269125683060109e-05,1.9234146132489728e-05,1.1998083923752416e-05
brian77,1070004826,4.269125683060109e-05,9.996041323021868e-06,1.1975012158699408e-05
bnixon,1070661660,0.00014941939890710383,7.581770891420633e-07,3.628849331044535e-05
andrewjones,1044211157,4.269125683060109e-05,7.422460475959995e-07,1.1888633673391978e-05
annacrosby,1027649365,6.403688524590164e-05,7.589700808103863e-07,1.7320516044156114e-05
huberkathy,1005166930,6.403688524590164e-05,7.589700808103863e-07,1.7320516044156114e-05
pbennett,1090942834,6.403688524590164e-05,2.830005966281715e-07,1.8327869826467444e-05
lori12,1027162195,4.269125683060109e-05,9.624559983315331e-06,1.2151911265350897e-05
douglaswendy,1052826977,4.269125683060109e-05,2.6621518683203757e-07,1.279748394671412e-05
